time			temp
9:23:20			14.1
9:23:30			13.7
9:23:40			12.6
9:23:50			12.9
10:0:0			12.8
10:0:10			13.4
10:0:20			11.9
10:0:30			11.4
10:0:40			11.7
10:0:50			11.3
10:1:0			10.4
10:1:10			11.4
10:1:20			11.4
10:1:30			10.1
10:1:40			10.3
10:1:50			10.5
10:2:0			9.2
10:2:10			9.2
10:2:20			9.3
10:2:30			10
10:2:40			10.2
10:2:50			9.5
10:3:0			10
10:3:10			10.3
10:3:20			10.3
10:3:30			10
10:3:40			9.4
10:3:50			10
10:4:0			10.1
10:4:10			11.1
10:4:20			11.3
10:4:30			11.3
10:4:40			10.9
10:4:50			10.3
10:5:0			10
10:5:10			9.9
10:5:20			10.6
10:5:30			11.4
10:5:40			10.6
10:5:50			11.8
10:6:0			11.6
10:6:10			11
10:6:20			12.5
10:6:30			12.3
10:6:40			13.6
10:6:50			12.7
10:7:0			12.2
10:7:10			12.9
10:7:20			12.9
10:7:30			14.6
10:7:40			13.9
10:7:50			14.9
